order_id,account_id,account_name,vertical,product_id,product_name,quantity,order_date,use_case
O02302,A0094,GovernmentCo14,government,P0004,Meraki MR36,36,2023-07-28,City surveillance camera
O02303,A0055,ManufacturingCo15,manufacturing,P0005,Meraki MS120,39,2025-03-31,Factory floor monitoring
O02304,A0035,EducationCo15,education,P0001,Meraki MX64,13,2024-02-23,Campus wireless expansion
O02305,A0085,GovernmentCo5,government,P0004,Meraki MR36,31,2025-03-10,Secure inter-agency link
O02306,A0097,GovernmentCo17,government,P0002,Meraki MX250,21,2024-04-29,City surveillance camera
O02307,A0021,EducationCo1,education,P0010,Meraki MT10,36,2024-03-10,Student device management
O02308,A0052,ManufacturingCo12,manufacturing,P0006,Meraki MS225,40,2023-06-08,IoT sensor connectivity
O02309,A0002,HealthcareCo2,healthcare,P0005,Meraki MS120,22,2023-06-01,Patient data security
O02310,A0046,ManufacturingCo6,manufacturing,P0008,Meraki MV22,10,2024-09-19,IoT sensor connectivity
O02311,A0055,ManufacturingCo15,manufacturing,P0002,Meraki MX250,7,2023-06-25,Factory floor monitoring
O02312,A0017,HealthcareCo17,healthcare,P0007,Meraki MV12,28,2023-08-16,Remote telehealth setup
O02313,A0005,HealthcareCo5,healthcare,P0005,Meraki MS120,5,2025-04-20,Remote telehealth setup
O02314,A0098,GovernmentCo18,government,P0002,Meraki MX250,1,2024-12-08,City surveillance camera
O02315,A0046,ManufacturingCo6,manufacturing,P0005,Meraki MS120,14,2024-08-23,IoT sensor connectivity
O02316,A0042,ManufacturingCo2,manufacturing,P0003,Meraki MR33,16,2023-10-11,Factory floor monitoring
O02317,A0016,HealthcareCo16,healthcare,P0001,Meraki MX64,3,2025-02-27,Remote telehealth setup
O02318,A0080,RetailCo20,retail,P0003,Meraki MR33,38,2024-07-02,In-store digital signage
O02319,A0056,ManufacturingCo16,manufacturing,P0003,Meraki MR33,31,2023-12-28,Factory floor monitoring
O02320,A0030,EducationCo10,education,P0008,Meraki MV22,14,2023-08-24,Lecture hall streaming
O02321,A0032,EducationCo12,education,P0004,Meraki MR36,21,2024-02-20,Lecture hall streaming
O02322,A0087,GovernmentCo7,government,P0008,Meraki MV22,16,2025-04-21,Public Wi-Fi rollout
O02323,A0042,ManufacturingCo2,manufacturing,P0005,Meraki MS120,37,2024-06-30,Factory floor monitoring
O02324,A0031,EducationCo11,education,P0004,Meraki MR36,37,2024-01-17,Lecture hall streaming
O02325,A0090,GovernmentCo10,government,P0008,Meraki MV22,7,2024-08-26,Secure inter-agency link
O02326,A0059,ManufacturingCo19,manufacturing,P0003,Meraki MR33,4,2024-05-18,Factory floor monitoring
O02327,A0094,GovernmentCo14,government,P0005,Meraki MS120,4,2023-09-26,Emergency response network
O02328,A0062,RetailCo2,retail,P0005,Meraki MS120,11,2025-01-25,In-store digital signage
O02329,A0008,HealthcareCo8,healthcare,P0006,Meraki MS225,43,2024-02-01,Patient data security
O02330,A0054,ManufacturingCo14,manufacturing,P0004,Meraki MR36,36,2025-01-07,Factory floor monitoring
O02331,A0026,EducationCo6,education,P0010,Meraki MT10,25,2024-04-11,Student device management
O02332,A0035,EducationCo15,education,P0006,Meraki MS225,35,2023-06-04,Lecture hall streaming
O02333,A0025,EducationCo5,education,P0009,Meraki MV72,17,2024-05-21,Student device management
O02334,A0083,GovernmentCo3,government,P0008,Meraki MV22,22,2023-06-02,Secure inter-agency link
O02335,A0001,HealthcareCo1,healthcare,P0004,Meraki MR36,13,2024-02-29,Patient data security
O02336,A0076,RetailCo16,retail,P0001,Meraki MX64,31,2024-08-09,Customer analytics Wi-Fi
O02337,A0049,ManufacturingCo9,manufacturing,P0010,Meraki MT10,39,2024-02-07,IoT sensor connectivity
O02338,A0007,HealthcareCo7,healthcare,P0002,Meraki MX250,22,2024-08-26,Medical imaging storage
O02339,A0099,GovernmentCo19,government,P0010,Meraki MT10,26,2023-11-22,Secure inter-agency link
O02340,A0058,ManufacturingCo18,manufacturing,P0005,Meraki MS120,23,2023-07-24,Supply chain tracking
O02341,A0077,RetailCo17,retail,P0008,Meraki MV22,31,2025-03-26,Inventory system network
O02342,A0038,EducationCo18,education,P0004,Meraki MR36,24,2024-10-04,Campus wireless expansion
O02343,A0035,EducationCo15,education,P0009,Meraki MV72,37,2024-11-17,Online testing infrastructure
O02344,A0035,EducationCo15,education,P0003,Meraki MR33,10,2024-08-16,Campus wireless expansion
O02345,A0089,GovernmentCo9,government,P0009,Meraki MV72,47,2024-11-12,Public Wi-Fi rollout
O02346,A0023,EducationCo3,education,P0002,Meraki MX250,8,2024-12-29,Student device management
O02347,A0007,HealthcareCo7,healthcare,P0004,Meraki MR36,46,2023-12-02,Patient data security
O02348,A0045,ManufacturingCo5,manufacturing,P0001,Meraki MX64,35,2023-06-02,Safety camera installation
O02349,A0011,HealthcareCo11,healthcare,P0001,Meraki MX64,34,2024-04-28,Patient data security
O02350,A0040,EducationCo20,education,P0009,Meraki MV72,12,2023-05-18,Campus wireless expansion
O02351,A0035,EducationCo15,education,P0001,Meraki MX64,24,2024-07-11,Online testing infrastructure
O02352,A0027,EducationCo7,education,P0005,Meraki MS120,30,2024-10-14,Campus wireless expansion
O02353,A0096,GovernmentCo16,government,P0004,Meraki MR36,28,2024-06-20,Public Wi-Fi rollout
O02354,A0076,RetailCo16,retail,P0003,Meraki MR33,45,2024-12-07,Inventory system network
O02355,A0095,GovernmentCo15,government,P0004,Meraki MR36,28,2023-12-24,Public Wi-Fi rollout
O02356,A0005,HealthcareCo5,healthcare,P0006,Meraki MS225,36,2023-12-06,HIPAA compliance monitoring
O02357,A0092,GovernmentCo12,government,P0007,Meraki MV12,20,2025-02-15,Secure inter-agency link
O02358,A0069,RetailCo9,retail,P0003,Meraki MR33,7,2023-08-18,POS security
O02359,A0096,GovernmentCo16,government,P0007,Meraki MV12,24,2025-03-29,Secure inter-agency link
O02360,A0100,GovernmentCo20,government,P0004,Meraki MR36,41,2024-10-26,Public Wi-Fi rollout
O02361,A0064,RetailCo4,retail,P0006,Meraki MS225,8,2024-07-02,POS security
O02362,A0028,EducationCo8,education,P0009,Meraki MV72,41,2025-03-01,Student device management
O02363,A0002,HealthcareCo2,healthcare,P0004,Meraki MR36,25,2024-06-24,HIPAA compliance monitoring
O02364,A0080,RetailCo20,retail,P0002,Meraki MX250,31,2023-10-05,Customer analytics Wi-Fi
O02365,A0020,HealthcareCo20,healthcare,P0003,Meraki MR33,47,2024-03-04,Patient data security
O02366,A0053,ManufacturingCo13,manufacturing,P0002,Meraki MX250,9,2024-02-20,Supply chain tracking
O02367,A0090,GovernmentCo10,government,P0004,Meraki MR36,12,2024-12-21,Public Wi-Fi rollout
O02368,A0014,HealthcareCo14,healthcare,P0002,Meraki MX250,40,2024-10-17,Patient data security
O02369,A0037,EducationCo17,education,P0004,Meraki MR36,17,2023-06-04,Online testing infrastructure
O02370,A0051,ManufacturingCo11,manufacturing,P0006,Meraki MS225,1,2025-03-23,Supply chain tracking
O02371,A0088,GovernmentCo8,government,P0009,Meraki MV72,45,2023-11-18,Emergency response network
O02372,A0044,ManufacturingCo4,manufacturing,P0004,Meraki MR36,35,2024-06-07,Supply chain tracking
O02373,A0098,GovernmentCo18,government,P0010,Meraki MT10,38,2024-08-05,Emergency response network
O02374,A0086,GovernmentCo6,government,P0008,Meraki MV22,42,2023-11-21,Emergency response network
O02375,A0009,HealthcareCo9,healthcare,P0008,Meraki MV22,23,2023-06-19,HIPAA compliance monitoring
O02376,A0008,HealthcareCo8,healthcare,P0004,Meraki MR36,25,2024-03-08,HIPAA compliance monitoring
O02377,A0028,EducationCo8,education,P0006,Meraki MS225,33,2024-12-15,Campus wireless expansion
O02378,A0015,HealthcareCo15,healthcare,P0003,Meraki MR33,48,2024-12-26,Medical imaging storage
O02379,A0081,GovernmentCo1,government,P0005,Meraki MS120,26,2025-02-24,Secure inter-agency link
O02380,A0010,HealthcareCo10,healthcare,P0010,Meraki MT10,36,2023-05-26,HIPAA compliance monitoring
O02381,A0075,RetailCo15,retail,P0008,Meraki MV22,23,2025-04-06,In-store digital signage
O02382,A0088,GovernmentCo8,government,P0010,Meraki MT10,3,2023-12-26,Secure inter-agency link
O02383,A0059,ManufacturingCo19,manufacturing,P0003,Meraki MR33,17,2024-01-23,Factory floor monitoring
O02384,A0031,EducationCo11,education,P0006,Meraki MS225,44,2025-01-02,Student device management
O02385,A0083,GovernmentCo3,government,P0004,Meraki MR36,38,2025-01-30,Public Wi-Fi rollout
O02386,A0060,ManufacturingCo20,manufacturing,P0005,Meraki MS120,40,2023-07-13,Supply chain tracking
O02387,A0079,RetailCo19,retail,P0009,Meraki MV72,3,2024-11-25,In-store digital signage
O02388,A0057,ManufacturingCo17,manufacturing,P0001,Meraki MX64,21,2023-09-20,IoT sensor connectivity
O02389,A0009,HealthcareCo9,healthcare,P0003,Meraki MR33,19,2024-09-13,Patient data security
O02390,A0092,GovernmentCo12,government,P0003,Meraki MR33,4,2024-12-23,Public Wi-Fi rollout
O02391,A0013,HealthcareCo13,healthcare,P0002,Meraki MX250,44,2024-11-21,HIPAA compliance monitoring
O02392,A0048,ManufacturingCo8,manufacturing,P0009,Meraki MV72,39,2023-07-13,Factory floor monitoring
O02393,A0085,GovernmentCo5,government,P0001,Meraki MX64,19,2024-04-15,Emergency response network
O02394,A0069,RetailCo9,retail,P0010,Meraki MT10,42,2023-06-23,In-store digital signage
O02395,A0059,ManufacturingCo19,manufacturing,P0010,Meraki MT10,21,2024-01-31,Factory floor monitoring
O02396,A0043,ManufacturingCo3,manufacturing,P0010,Meraki MT10,14,2023-12-19,IoT sensor connectivity
O02397,A0094,GovernmentCo14,government,P0003,Meraki MR33,42,2023-09-22,City surveillance camera
O02398,A0079,RetailCo19,retail,P0006,Meraki MS225,38,2024-06-12,POS security
O02399,A0074,RetailCo14,retail,P0010,Meraki MT10,44,2025-04-02,In-store digital signage
O02400,A0067,RetailCo7,retail,P0002,Meraki MX250,12,2024-09-22,POS security
O02401,A0073,RetailCo13,retail,P0009,Meraki MV72,1,2024-01-26,Inventory system network
O02402,A0070,RetailCo10,retail,P0010,Meraki MT10,33,2024-03-10,Inventory system network
O02403,A0048,ManufacturingCo8,manufacturing,P0008,Meraki MV22,2,2024-10-11,Supply chain tracking
O02404,A0045,ManufacturingCo5,manufacturing,P0003,Meraki MR33,7,2024-02-25,Supply chain tracking
O02405,A0064,RetailCo4,retail,P0007,Meraki MV12,6,2024-02-29,Customer analytics Wi-Fi
O02406,A0021,EducationCo1,education,P0002,Meraki MX250,43,2024-10-09,Online testing infrastructure
O02407,A0066,RetailCo6,retail,P0004,Meraki MR36,34,2023-07-28,POS security
O02408,A0049,ManufacturingCo9,manufacturing,P0003,Meraki MR33,41,2024-10-12,Supply chain tracking
O02409,A0058,ManufacturingCo18,manufacturing,P0005,Meraki MS120,4,2024-06-29,Supply chain tracking
O02410,A0010,HealthcareCo10,healthcare,P0010,Meraki MT10,12,2024-11-03,HIPAA compliance monitoring
O02411,A0090,GovernmentCo10,government,P0009,Meraki MV72,5,2024-11-15,City surveillance camera
O02412,A0078,RetailCo18,retail,P0002,Meraki MX250,40,2024-11-10,POS security
O02413,A0047,ManufacturingCo7,manufacturing,P0004,Meraki MR36,11,2024-01-01,IoT sensor connectivity
O02414,A0017,HealthcareCo17,healthcare,P0009,Meraki MV72,22,2025-03-29,Remote telehealth setup
O02415,A0088,GovernmentCo8,government,P0009,Meraki MV72,27,2024-04-03,Emergency response network
O02416,A0028,EducationCo8,education,P0005,Meraki MS120,21,2024-01-27,Campus wireless expansion
O02417,A0036,EducationCo16,education,P0001,Meraki MX64,2,2025-03-07,Campus wireless expansion
O02418,A0037,EducationCo17,education,P0007,Meraki MV12,9,2024-06-13,Student device management
O02419,A0027,EducationCo7,education,P0009,Meraki MV72,42,2024-06-21,Lecture hall streaming
O02420,A0083,GovernmentCo3,government,P0003,Meraki MR33,34,2025-01-22,Emergency response network
O02421,A0089,GovernmentCo9,government,P0003,Meraki MR33,32,2024-03-01,Public Wi-Fi rollout
O02422,A0014,HealthcareCo14,healthcare,P0005,Meraki MS120,27,2024-12-20,Remote telehealth setup
O02423,A0014,HealthcareCo14,healthcare,P0009,Meraki MV72,20,2024-12-04,Remote telehealth setup
O02424,A0067,RetailCo7,retail,P0005,Meraki MS120,16,2023-12-18,POS security
O02425,A0056,ManufacturingCo16,manufacturing,P0007,Meraki MV12,33,2025-01-28,Safety camera installation
O02426,A0057,ManufacturingCo17,manufacturing,P0002,Meraki MX250,46,2024-11-26,IoT sensor connectivity
O02427,A0065,RetailCo5,retail,P0006,Meraki MS225,30,2025-02-04,In-store digital signage
O02428,A0021,EducationCo1,education,P0007,Meraki MV12,50,2024-07-11,Lecture hall streaming
O02429,A0039,EducationCo19,education,P0009,Meraki MV72,34,2024-07-10,Online testing infrastructure
O02430,A0009,HealthcareCo9,healthcare,P0001,Meraki MX64,10,2023-12-20,HIPAA compliance monitoring
O02431,A0053,ManufacturingCo13,manufacturing,P0008,Meraki MV22,8,2024-10-23,IoT sensor connectivity
O02432,A0043,ManufacturingCo3,manufacturing,P0001,Meraki MX64,36,2024-09-28,IoT sensor connectivity
O02433,A0062,RetailCo2,retail,P0008,Meraki MV22,22,2025-03-07,Customer analytics Wi-Fi
O02434,A0034,EducationCo14,education,P0009,Meraki MV72,17,2024-11-18,Lecture hall streaming
O02435,A0040,EducationCo20,education,P0006,Meraki MS225,23,2024-10-17,Student device management
O02436,A0027,EducationCo7,education,P0009,Meraki MV72,24,2024-11-19,Campus wireless expansion
O02437,A0041,ManufacturingCo1,manufacturing,P0007,Meraki MV12,32,2025-01-04,IoT sensor connectivity
O02438,A0074,RetailCo14,retail,P0009,Meraki MV72,32,2024-07-29,In-store digital signage
O02439,A0068,RetailCo8,retail,P0005,Meraki MS120,37,2024-10-22,In-store digital signage
O02440,A0018,HealthcareCo18,healthcare,P0008,Meraki MV22,8,2023-10-30,Patient data security
O02441,A0035,EducationCo15,education,P0004,Meraki MR36,50,2024-03-24,Campus wireless expansion
O02442,A0069,RetailCo9,retail,P0001,Meraki MX64,8,2024-05-14,Inventory system network
O02443,A0087,GovernmentCo7,government,P0003,Meraki MR33,11,2023-11-28,Public Wi-Fi rollout
O02444,A0023,EducationCo3,education,P0007,Meraki MV12,30,2023-06-10,Campus wireless expansion
O02445,A0008,HealthcareCo8,healthcare,P0003,Meraki MR33,37,2024-06-11,HIPAA compliance monitoring
O02446,A0085,GovernmentCo5,government,P0010,Meraki MT10,18,2023-05-26,Public Wi-Fi rollout
O02447,A0024,EducationCo4,education,P0009,Meraki MV72,24,2024-03-08,Campus wireless expansion
O02448,A0035,EducationCo15,education,P0010,Meraki MT10,7,2023-09-02,Online testing infrastructure
O02449,A0024,EducationCo4,education,P0008,Meraki MV22,28,2023-05-30,Campus wireless expansion
O02450,A0052,ManufacturingCo12,manufacturing,P0009,Meraki MV72,38,2024-10-01,Factory floor monitoring
O02451,A0085,GovernmentCo5,government,P0008,Meraki MV22,26,2024-10-06,City surveillance camera
O02452,A0032,EducationCo12,education,P0008,Meraki MV22,12,2024-10-17,Student device management
O02453,A0088,GovernmentCo8,government,P0002,Meraki MX250,46,2024-02-21,City surveillance camera
O02454,A0028,EducationCo8,education,P0007,Meraki MV12,1,2024-02-28,Lecture hall streaming
O02455,A0078,RetailCo18,retail,P0006,Meraki MS225,36,2024-06-26,Inventory system network
O02456,A0096,GovernmentCo16,government,P0002,Meraki MX250,9,2023-12-26,City surveillance camera
O02457,A0100,GovernmentCo20,government,P0007,Meraki MV12,18,2024-06-12,Emergency response network
O02458,A0015,HealthcareCo15,healthcare,P0008,Meraki MV22,38,2025-01-23,Remote telehealth setup
O02459,A0069,RetailCo9,retail,P0004,Meraki MR36,22,2024-11-04,In-store digital signage
O02460,A0092,GovernmentCo12,government,P0008,Meraki MV22,18,2024-02-13,Emergency response network
O02461,A0087,GovernmentCo7,government,P0005,Meraki MS120,14,2025-01-12,Secure inter-agency link
O02462,A0060,ManufacturingCo20,manufacturing,P0001,Meraki MX64,16,2023-12-08,Safety camera installation
O02463,A0035,EducationCo15,education,P0007,Meraki MV12,33,2024-01-18,Campus wireless expansion
O02464,A0040,EducationCo20,education,P0006,Meraki MS225,22,2024-12-07,Campus wireless expansion
O02465,A0090,GovernmentCo10,government,P0002,Meraki MX250,31,2024-04-08,Secure inter-agency link
O02466,A0042,ManufacturingCo2,manufacturing,P0001,Meraki MX64,46,2024-11-25,Factory floor monitoring
O02467,A0019,HealthcareCo19,healthcare,P0006,Meraki MS225,10,2024-11-11,Remote telehealth setup
O02468,A0084,GovernmentCo4,government,P0010,Meraki MT10,3,2025-01-13,Public Wi-Fi rollout
O02469,A0047,ManufacturingCo7,manufacturing,P0010,Meraki MT10,16,2024-01-08,IoT sensor connectivity
O02470,A0079,RetailCo19,retail,P0005,Meraki MS120,21,2023-05-26,POS security
O02471,A0051,ManufacturingCo11,manufacturing,P0004,Meraki MR36,30,2023-10-04,Factory floor monitoring
O02472,A0002,HealthcareCo2,healthcare,P0003,Meraki MR33,50,2023-12-11,Remote telehealth setup
O02473,A0052,ManufacturingCo12,manufacturing,P0002,Meraki MX250,13,2025-05-02,Supply chain tracking
O02474,A0037,EducationCo17,education,P0001,Meraki MX64,3,2024-11-01,Lecture hall streaming
O02475,A0006,HealthcareCo6,healthcare,P0006,Meraki MS225,46,2023-12-22,Remote telehealth setup
O02476,A0069,RetailCo9,retail,P0004,Meraki MR36,41,2023-07-15,Inventory system network
O02477,A0041,ManufacturingCo1,manufacturing,P0002,Meraki MX250,50,2024-10-28,IoT sensor connectivity
O02478,A0080,RetailCo20,retail,P0005,Meraki MS120,34,2023-07-16,POS security
O02479,A0093,GovernmentCo13,government,P0005,Meraki MS120,41,2023-07-04,Public Wi-Fi rollout
O02480,A0058,ManufacturingCo18,manufacturing,P0008,Meraki MV22,20,2023-05-27,Supply chain tracking
O02481,A0016,HealthcareCo16,healthcare,P0005,Meraki MS120,46,2023-05-30,HIPAA compliance monitoring
O02482,A0100,GovernmentCo20,government,P0010,Meraki MT10,3,2025-01-20,Emergency response network
O02483,A0079,RetailCo19,retail,P0005,Meraki MS120,9,2025-01-06,POS security
O02484,A0003,HealthcareCo3,healthcare,P0010,Meraki MT10,42,2025-02-17,HIPAA compliance monitoring
O02485,A0015,HealthcareCo15,healthcare,P0001,Meraki MX64,17,2024-12-06,Remote telehealth setup
O02486,A0054,ManufacturingCo14,manufacturing,P0004,Meraki MR36,44,2025-04-05,Supply chain tracking
O02487,A0044,ManufacturingCo4,manufacturing,P0006,Meraki MS225,27,2024-03-25,Safety camera installation
O02488,A0094,GovernmentCo14,government,P0008,Meraki MV22,8,2023-05-25,Public Wi-Fi rollout
O02489,A0063,RetailCo3,retail,P0003,Meraki MR33,26,2023-05-06,Inventory system network
O02490,A0027,EducationCo7,education,P0005,Meraki MS120,17,2023-11-30,Campus wireless expansion
O02491,A0028,EducationCo8,education,P0007,Meraki MV12,25,2024-06-23,Online testing infrastructure
O02492,A0085,GovernmentCo5,government,P0010,Meraki MT10,29,2023-07-09,Public Wi-Fi rollout
O02493,A0093,GovernmentCo13,government,P0004,Meraki MR36,24,2025-03-29,Emergency response network
O02494,A0097,GovernmentCo17,government,P0006,Meraki MS225,37,2023-09-17,Public Wi-Fi rollout
O02495,A0024,EducationCo4,education,P0009,Meraki MV72,34,2024-03-26,Campus wireless expansion
O02496,A0027,EducationCo7,education,P0003,Meraki MR33,15,2023-07-07,Lecture hall streaming
O02497,A0030,EducationCo10,education,P0002,Meraki MX250,28,2024-01-14,Student device management
O02498,A0089,GovernmentCo9,government,P0003,Meraki MR33,8,2024-07-08,Emergency response network
O02499,A0012,HealthcareCo12,healthcare,P0001,Meraki MX64,41,2024-01-25,HIPAA compliance monitoring
O02500,A0090,GovernmentCo10,government,P0002,Meraki MX250,29,2023-11-06,Secure inter-agency link
O02501,A0031,EducationCo11,education,P0001,Meraki MX64,12,2023-09-16,Campus wireless expansion
